,date,restaurant_id,*,**,***
8986,26-02-2013,Y1EmpROw,2,0,0
10991,26-02-2013,lnORGdEN,0,0,0
9939,26-02-2013,p038D3md,4,0,1
31686,26-02-2013,ydEjgP3W,0,0,0
30775,27-02-2013,0ZEDqR3D,2,0,1
11208,27-02-2013,1JEb9mOR,12,0,8
3982,27-02-2013,6K3lW6Ez,3,1,2
7075,27-02-2013,6K3lp93z,4,0,0
33759,27-02-2013,8KoAqpo6,40,4,5
30828,27-02-2013,KAoKyPEg,4,1,0
2663,27-02-2013,NbE1aNEJ,0,0,1
15191,27-02-2013,Pk3wr9Ed,8,0,0
13800,27-02-2013,WeEeZe3a,4,2,1
17755,27-02-2013,WwOaMdOB,0,0,0
26849,27-02-2013,ZBEnxaoY,4,1,0
5023,27-02-2013,dj3dz7O9,2,2,0
6868,27-02-2013,eVOBykoj,4,0,4
16696,27-02-2013,ekE476O2,3,1,1
4943,27-02-2013,lnOReVoN,7,0,0
25972,27-02-2013,njoZaY3r,4,1,3
33005,27-02-2013,v5oJ2JoB,18,1,2
32829,28-02-2013,8x3zq2Ek,8,1,0
6990,28-02-2013,9JoPPpo8,4,0,1
3947,28-02-2013,JBEy4WO8,0,0,0
31370,28-02-2013,NbE1V83J,1,2,5
6931,28-02-2013,V430G4EB,0,0,0
20130,28-02-2013,WwOaxwoB,0,0,0
10300,01-03-2013,0ZEDglOD,0,0,0
19359,01-03-2013,B1oXQmOV,15,2,3
19461,01-03-2013,JGoNxaEL,4,1,2
29485,01-03-2013,VpoGBA3r,2,0,1
25408,01-03-2013,ZBEnaqOY,6,0,5
30260,01-03-2013,eVOB5Loj,2,0,0
15524,01-03-2013,lnORLK3N,3,0,1
4611,01-03-2013,lnORQDoN,1,1,0
10826,01-03-2013,m0oWPQOG,2,1,0
21455,01-03-2013,rNo6Zqo6,4,2,1
16476,01-03-2013,we392Nok,4,0,1
22415,04-03-2013,0ZEDm73D,2,0,0
3449,04-03-2013,1m3MP6EB,2,0,0
25070,04-03-2013,8gOqDo2L,5,0,1
9529,04-03-2013,8x3z2Y3k,0,0,0
33303,04-03-2013,9JoP2qE8,1,0,4
13338,04-03-2013,KAoKxdOg,4,0,1
24671,04-03-2013,Pk3w9DOd,10,1,1
28782,04-03-2013,WwOaaNOB,19,1,8
18749,04-03-2013,eVOBGeEj,11,2,0
1945,04-03-2013,ekE4Rjo2,2,0,0
33109,04-03-2013,lnORJLON,7,1,1
11176,04-03-2013,qN3gJ2EA,9,0,2
20132,04-03-2013,wmo7Gdoq,0,0,0
32112,05-03-2013,0j3Lqjor,2,1,0
23234,05-03-2013,6VOp4BOL,4,1,1
28639,05-03-2013,8KoAjKO6,11,0,0
11624,05-03-2013,JGoN0BEL,7,0,0
4057,05-03-2013,JGoN8dEL,2,0,0
32285,05-03-2013,JGoNP6EL,1,0,0
15143,05-03-2013,WwOaaNOB,19,1,8
5704,05-03-2013,Y1Em9REw,1,0,0
33576,05-03-2013,Y1Emx7Ow,1,1,0
16927,05-03-2013,eVOB76Ej,6,1,2
30130,05-03-2013,ekE4kYO2,10,0,0
20333,05-03-2013,geEVbBEz,4,1,1
14131,05-03-2013,rNo6gqO6,7,0,2
28862,05-03-2013,we399N3k,4,0,0
31644,06-03-2013,0j3Laor6,10,0,0
17290,06-03-2013,1JEb9mOR,12,0,8
12148,06-03-2013,1JEbQYOR,7,0,2
17450,06-03-2013,6K3lG5Ez,3,0,0
30595,06-03-2013,6VOp8lOL,4,0,0
3430,06-03-2013,6Wo2AN39,2,0,0
1773,06-03-2013,8KoAqpo6,41,4,3
12658,06-03-2013,8gOq01o2,0,0,0
10719,06-03-2013,8x3zyzEk,1,0,0
17445,06-03-2013,9JoPqZO8,10,0,2
5164,06-03-2013,B1oX66EV,9,2,3
21512,06-03-2013,KAoK8ZOg,3,0,1
6230,06-03-2013,NbE1aNEJ,0,0,1
22301,06-03-2013,XJ3r4qOR,9,1,3
27295,06-03-2013,Y1EmaVEw,1,0,0
10051,06-03-2013,ZBEnxaoY,1,0,0
28784,06-03-2013,dj3d9Ao9,8,0,1
10906,06-03-2013,lnORvnON,10,0,4
2440,06-03-2013,m0oW02OG,4,0,1
15070,06-03-2013,nkOvQ8oB,1,0,0
10217,06-03-2013,p038D3md,4,0,1
7853,06-03-2013,qN3gJ2EA,1,0,1
29053,06-03-2013,rJoQvaOV,7,1,5
32674,06-03-2013,v5oJ2JoB,18,1,2
21837,07-03-2013,7RO54Woq,2,0,1
32794,07-03-2013,8KoAQeo6,2,0,0
24505,07-03-2013,8x3zq2Ek,8,1,0
11454,07-03-2013,B1oX0moV,0,0,0
23428,07-03-2013,B1oXR1EV,5,0,1
4819,07-03-2013,JGoNvboL,3,0,0
28036,07-03-2013,XJ3r4qOR,11,1,4
30452,07-03-2013,Y1EmdlOw,6,0,1
19309,07-03-2013,ZBEnaqOY,6,0,5
23647,07-03-2013,dj3d5Xo9,4,0,0
11334,07-03-2013,eVOBnpOj,3,0,0
28432,07-03-2013,njoZ2Aor,0,0,0
26131,07-03-2013,nkOvKLEB,5,1,0
18923,07-03-2013,rJoQqroV,10,0,3
10967,07-03-2013,v5oJZ8oB,5,2,2
27749,07-03-2013,we397lOk,0,0,0
11466,07-03-2013,xWoY4d3K,4,0,0
24257,07-03-2013,xWoYqvoK,3,0,1
28633,08-03-2013,B1oXQmOV,5,0,1
16273,08-03-2013,ZBEnJpEY,1,0,0
31167,08-03-2013,ekE4DKE2,8,1,1
17869,11-03-2013,1JEbKN3R,4,1,7
14261,11-03-2013,6K3lG5Ez,3,0,0
9497,11-03-2013,B1oX66EV,9,2,3
7536,11-03-2013,JBEy8aO8,5,0,0
31789,11-03-2013,JGoN0BEL,7,0,0
18543,11-03-2013,NbE1V83J,2,2,5
29083,11-03-2013,NbE1bk3J,3,0,1
23621,11-03-2013,Pk3wnaEd,0,0,0
5278,11-03-2013,Pk3wr9Ed,8,0,0
5793,11-03-2013,VpoGgdor,8,0,2
16707,11-03-2013,Y1EmymEw,22,2,4
18357,11-03-2013,ekE4kYO2,10,0,0
25189,11-03-2013,wmo7DbOq,5,0,0
12844,11-03-2013,wmo7jP3q,0,0,0
6654,12-03-2013,8xExRWo0,6,0,0
10542,12-03-2013,Pk3wBaEd,1,0,2
27301,12-03-2013,Pk3wNKEd,6,0,0
236,12-03-2013,WeEeM6Ea,3,0,4
11813,12-03-2013,lnORvnON,10,0,4
30391,12-03-2013,rJoQX03V,1,0,0
32435,12-03-2013,rNo6gqO6,7,0,2
9120,12-03-2013,we399N3k,4,0,0
9753,12-03-2013,wmo78GOq,6,0,5
2639,12-03-2013,wmo7z93q,0,0,0
29436,12-03-2013,xWoYwKEK,6,0,0
29346,13-03-2013,0j3LGMEr,6,1,0
20546,13-03-2013,0j3Laor6,10,0,0
2547,13-03-2013,6VOp4BOL,4,1,1
15830,13-03-2013,6Wo20NE9,2,0,0
24655,13-03-2013,VpoG7orY,2,0,0
6443,13-03-2013,WwOaewOB,0,0,0
3089,13-03-2013,Y1Emx7Ow,1,1,0
16218,13-03-2013,dj3d9Ao9,8,0,1
30808,13-03-2013,eVOB76Ej,6,1,2
29191,13-03-2013,nkOvRxOB,0,0,2
17911,13-03-2013,v5oJ2JoB,7,1,0
11216,13-03-2013,xWoY5roK,5,0,0
23108,14-03-2013,1m3MkLOB,9,2,2
1599,14-03-2013,7RO54Woq,2,0,1
23484,14-03-2013,7RO5aAOq,1,0,0
2412,14-03-2013,8gOqaeO2,3,0,1
11156,14-03-2013,B1oXlNoV,6,0,1
21445,14-03-2013,JBEyJ038,1,0,1
27803,14-03-2013,V430PA3B,6,1,4
3530,14-03-2013,VpoGnr3r,4,0,3
1187,14-03-2013,WwOa8VoB,13,1,6
14987,14-03-2013,XJ3rx8OR,2,0,0
2596,14-03-2013,eVOBnpOj,3,0,0
16539,14-03-2013,njoZNBor,2,0,2
11884,14-03-2013,xWoYqvoK,3,0,1
28263,14-03-2013,ydEjeOW0,11,1,2
17675,15-03-2013,1JEbQYOR,7,0,2
17929,15-03-2013,8gOqM0O2,1,0,1
18831,15-03-2013,B1oXQmOV,4,0,0
30161,15-03-2013,Pk3wdDod,2,0,0
13653,15-03-2013,Pk3wvxEd,7,0,1
18522,15-03-2013,VpoGrg3r,2,1,1
338,15-03-2013,XJ3rXbOR,7,0,1
886,15-03-2013,eVOBLr3j,2,0,0
10831,15-03-2013,eVOBWeEj,29,4,4
29687,15-03-2013,lnORdd3N,0,0,0
21303,15-03-2013,qN3g0goA,0,1,3
8025,15-03-2013,rJoQ9loV,2,0,0
27137,15-03-2013,rJoQRlOV,3,0,1
25099,15-03-2013,rJoQvaOV,7,1,5
15617,15-03-2013,v5oJZ8oB,5,2,2
16966,15-03-2013,we398ZEk,3,1,3
19842,15-03-2013,wmo78GOq,6,0,6
17223,18-03-2013,1JEbKN3R,4,1,7
4538,18-03-2013,1m3M69oB,1,0,0
27832,18-03-2013,6Wo2Rbo9,3,0,2
10234,18-03-2013,B1oXw63V,10,2,2
15573,18-03-2013,KAoK8ZOg,3,0,1
13741,18-03-2013,Pk3wga3d,4,0,1
19125,18-03-2013,WeEevd3a,3,0,1
22779,18-03-2013,WwOa8VoB,13,1,6
11412,18-03-2013,Y1EmymEw,22,2,4
6024,18-03-2013,dj3dJrO9,8,1,1
17834,18-03-2013,qN3gYnOA,5,0,0
2199,18-03-2013,xWoYwKEK,6,0,0
19873,19-03-2013,6K3lB8Oz,7,0,0
30172,19-03-2013,7RO5z6Eq,0,0,0
27275,19-03-2013,8xExYe30,9,0,0
30181,19-03-2013,9JoPz7E8,1,0,0
29831,19-03-2013,JGoNLyEL,6,1,2
4504,19-03-2013,eVOB5Loj,2,0,0
22507,19-03-2013,geEVKJ3z,10,1,2
6732,19-03-2013,geEVxVoz,5,0,0
23101,19-03-2013,p038843m,5,1,1
28262,19-03-2013,p038BDOm,3,1,0
20227,19-03-2013,v5oJvyoB,9,1,1
29851,20-03-2013,0j3L5aor,5,1,0
6524,20-03-2013,0j3Laor6,4,0,0
33286,20-03-2013,6K3le8oz,2,0,0
20986,20-03-2013,6Wo20NE9,2,0,0
19768,20-03-2013,6Wo2P8E9,7,1,4
24343,20-03-2013,8KoAReO6,10,1,0
15935,20-03-2013,8xExqB30,2,2,0
32413,20-03-2013,9JoPqZO8,10,0,2
9693,20-03-2013,NbE1bk3J,3,0,1
4853,20-03-2013,Pk3wBaEd,0,0,0
18285,20-03-2013,VpoGRA3r,5,0,1
23445,20-03-2013,WwOaaNOB,3,0,1
23180,20-03-2013,dj3d5Xo9,4,0,0
8513,20-03-2013,ekE4PNE2,0,0,0
4593,20-03-2013,ekE4vNo2,0,0,0
8880,20-03-2013,geEVbBEz,4,1,1
16140,20-03-2013,njoZ0YEr,0,0,0
8486,20-03-2013,nkOvKLEB,5,1,0
819,20-03-2013,nkOvRxOB,0,0,2
6643,20-03-2013,p038pX3m,3,1,0
31872,20-03-2013,rJoQLG3V,3,0,1
19109,20-03-2013,rNo6qq36,5,2,2
21416,20-03-2013,v5oJ1j3B,3,0,2
29472,20-03-2013,we39Al3k,2,0,0
33174,21-03-2013,1JEbbJER,16,0,0
30948,21-03-2013,7RO54Woq,1,0,0
28342,21-03-2013,8gOqaeO2,3,0,1
4111,21-03-2013,9JoPQZO8,3,0,0
19100,21-03-2013,Pk3w12Od,0,0,0
8009,21-03-2013,Pk3wvxEd,7,0,1
390,21-03-2013,V430M7oB,4,1,1
23063,21-03-2013,WeEeM6Ea,3,0,4
7003,21-03-2013,XJ3r4qOR,6,0,1
6598,21-03-2013,dj3dX539,10,1,3
31092,21-03-2013,eVOBnpOj,1,0,0
31806,21-03-2013,geEV2dEz,5,0,3
23560,21-03-2013,nkOvJ8OB,5,1,0
21256,21-03-2013,nkOvll3B,1,0,1
12650,21-03-2013,p038dX3m,6,0,1
31100,21-03-2013,rJoQqroV,10,0,3
16076,21-03-2013,xWoYNjOK,0,0,0
21772,21-03-2013,ydEj81oW,1,0,0
4871,21-03-2013,ydEjeOW0,14,1,2
22970,22-03-2013,1m3MkLOB,9,2,2
16190,22-03-2013,JBEyJ038,1,0,1
13875,22-03-2013,Pk3w4wod,0,0,0
14065,22-03-2013,VpoGnr3r,4,0,3
8134,22-03-2013,WeEexWOa,1,0,0
27488,22-03-2013,WwOa2NEB,0,0,0
8960,22-03-2013,XJ3rXbOR,7,0,1
8294,22-03-2013,Y1EmrJ3w,0,0,0
4831,22-03-2013,ZBEnxaoY,1,0,0
14828,22-03-2013,eVOBWeEj,29,4,4
25259,22-03-2013,lnOR6LON,1,0,0
13295,22-03-2013,nkOvwXEB,7,0,1
31622,22-03-2013,p038pX3m,3,1,0
12424,22-03-2013,qN3g0goA,0,1,3
14796,22-03-2013,rJoQRlOV,3,0,1
2849,22-03-2013,v5oJwbOB,8,0,6
15278,22-03-2013,v5oJxBEB,0,0,0
19971,22-03-2013,we398ZEk,3,1,3
19240,22-03-2013,we39LrEk,2,0,0
16549,22-03-2013,we39kZOk,0,1,0
14052,22-03-2013,wmo79bEq,5,0,0
13752,22-03-2013,xWoY5roK,5,0,0
10220,22-03-2013,ydEjYdOW,7,2,0
25401,25-03-2013,0ZED7GOD,2,0,0
33634,25-03-2013,1JEbjYER,0,0,0
1151,25-03-2013,6K3lB8Oz,7,0,0
4425,25-03-2013,6VOpNb3L,0,0,0
14220,25-03-2013,6Wo2GbO9,0,0,2
29475,25-03-2013,8gOqM0O2,1,0,1
10462,25-03-2013,8xExYe30,9,0,0
7537,25-03-2013,KAoKvP3g,2,0,3
15695,25-03-2013,NbE1lzOJ,0,0,0
22600,25-03-2013,WeEevd3a,3,0,1
30943,25-03-2013,WwOa8VoB,4,1,1
16008,25-03-2013,ekE4grO2,9,0,0
19709,25-03-2013,geEVxVoz,5,0,0
14908,25-03-2013,m0oWpzOG,3,1,1
23509,25-03-2013,rJoQrqOV,12,0,3
31032,25-03-2013,rNo65X36,4,0,2
31082,25-03-2013,wmo7DbOq,5,0,0
9910,25-03-2013,xWoYjgOK,3,0,1
13372,26-03-2013,0ZEDGWOD,5,2,1
28042,26-03-2013,0j3L5aor,5,1,0
18587,26-03-2013,1m3MdZEB,0,0,0
13436,26-03-2013,6VOpAQEL,0,0,0
17133,26-03-2013,8x3zx2Ok,0,0,0
26802,26-03-2013,B1oXw63V,10,2,2
25286,26-03-2013,JBEy8aO8,5,0,0
30885,26-03-2013,VpoGrg3r,2,1,1
29566,26-03-2013,Y1EmJ93w,0,0,0
7633,26-03-2013,dj3dQao9,2,0,0
22473,26-03-2013,dj3dr7O9,0,0,0
21645,26-03-2013,geEVBJEz,2,0,0
19876,26-03-2013,geEVKJ3z,10,1,2
21796,26-03-2013,njoZKJOr,7,2,2
26704,26-03-2013,p038843m,5,1,1
19104,26-03-2013,p038BDOm,3,1,0
14197,26-03-2013,qN3gb2EA,9,0,0
14348,26-03-2013,rJoQX03V,2,0,0
25609,26-03-2013,v5oJvyoB,9,1,1
23768,27-03-2013,0j3LGMEr,6,1,0
20085,27-03-2013,1JEb6eER,1,0,0
20850,27-03-2013,6K3lq8oz,8,0,0
29547,27-03-2013,8gOq54O2,4,0,2
22850,27-03-2013,8xExQV30,3,1,0
10636,27-03-2013,8xExqB30,2,2,0
5396,27-03-2013,JBEyk0o8,10,1,0
4668,27-03-2013,KAoKdPOg,3,0,0
5004,27-03-2013,Pk3wwK3d,2,0,0
17544,27-03-2013,V430Xb3B,9,0,3
14339,27-03-2013,VpoGRA3r,5,0,1
14625,27-03-2013,ZBEnLroY,8,2,4
17008,27-03-2013,dj3dYgo9,2,0,0
21141,27-03-2013,dj3daao9,3,1,1
9865,27-03-2013,eVOBykoj,0,0,1
6067,27-03-2013,p038xX3m,2,0,1
13397,27-03-2013,rJoQLG3V,3,0,1
6920,27-03-2013,rJoQdL3V,0,0,0
18572,27-03-2013,v5oJmd3B,1,0,2
16308,27-03-2013,we39W0Ok,10,1,2
20840,27-03-2013,xWoY093K,3,0,3
19696,28-03-2013,6VOpvj3L,6,0,0
17491,28-03-2013,6Wo2Rbo9,3,0,2
30845,28-03-2013,B1oXlNoV,6,0,1
19853,28-03-2013,VpoGpvOr,6,1,2
14889,28-03-2013,Y1EmnR3w,2,0,0
30804,28-03-2013,dj3dX539,10,1,3
14005,28-03-2013,geEVJzEz,8,0,1
3455,28-03-2013,nkOvll3B,1,0,1
13652,28-03-2013,rJoQA9oV,7,0,0
32710,28-03-2013,rJoQqroV,7,0,1
25835,28-03-2013,rNo6qq36,5,2,2
15683,28-03-2013,v5oJKbOB,5,1,2
11006,28-03-2013,ydEjbBEW,4,0,3
8046,29-03-2013,0j3LnjOr,12,0,3
4766,29-03-2013,8KoAReO6,10,1,0
33244,29-03-2013,8xExay30,9,1,1
19112,29-03-2013,JGoNLyEL,6,1,2
24994,29-03-2013,KAoK8ZOg,1,0,0
8182,29-03-2013,V430e1oB,6,1,0
23062,29-03-2013,XJ3rx8OR,2,0,0
22475,29-03-2013,dj3dJLO9,3,0,0
16783,29-03-2013,geEV2dEz,5,0,3
10798,29-03-2013,njoZKJOr,7,2,2
255,29-03-2013,njoZeJ3r,2,1,1
8264,29-03-2013,njoZrvor,0,0,0
14330,29-03-2013,nkOvJ8OB,5,1,0
218,29-03-2013,p038GaEm,0,0,0
13092,29-03-2013,qN3gYnOA,5,0,0
1537,29-03-2013,qN3gx0oA,0,0,0
7882,29-03-2013,rJoQnlOV,25,1,7
3024,29-03-2013,v5oJwbOB,8,0,6
8721,29-03-2013,wmo79bEq,5,0,0
13445,01-04-2013,KAoKvP3g,2,0,3
32906,01-04-2013,ekE4grO2,9,0,0
7403,01-04-2013,nkOvwXEB,7,0,1
26971,01-04-2013,rJoQLG3V,0,0,1
10812,01-04-2013,rJoQnlOV,25,1,5
27247,01-04-2013,rJoQrqOV,12,0,3
19195,01-04-2013,rNo6aa36,12,0,1
17388,01-04-2013,ydEjW23W,5,1,1
20049,02-04-2013,0ZED7GOD,2,0,0
31936,02-04-2013,9JoPMdO8,2,0,0
26315,02-04-2013,JGoNb6oL,0,0,0
2597,02-04-2013,N6OkkGOx,1,1,0
28897,02-04-2013,Pk3wga3d,4,0,1
12808,02-04-2013,Y1EmgVow,6,0,1
7507,02-04-2013,eVOBKkEj,0,0,0
8036,02-04-2013,qN3gb2EA,9,0,0
11298,03-04-2013,0j3LmZor,8,0,1
10646,03-04-2013,1m3MbpoB,2,0,0
31756,03-04-2013,6K3l8K3z,2,0,1
2269,03-04-2013,8gOq54O2,4,0,2
13905,03-04-2013,8xExQV30,3,1,0
26104,03-04-2013,B1oXLqoV,5,0,5
10049,03-04-2013,B1oXQbOV,3,0,1
13385,03-04-2013,KAoKdPOg,3,0,0
28896,03-04-2013,Pk3wwK3d,2,0,0
14354,03-04-2013,V430Xb3B,9,0,3
15770,03-04-2013,VpoGddOr,1,0,0
23045,03-04-2013,p038xX3m,2,0,1
15677,03-04-2013,qN3gzgEA,8,0,2
30268,04-04-2013,0ZED8pED,4,0,0
28117,04-04-2013,1JEbamOR,8,1,4
7057,04-04-2013,6Wo2P8E9,7,1,4
22129,04-04-2013,7RO51AOq,5,0,1
33839,04-04-2013,8x3zQZEk,7,0,0
8869,04-04-2013,NbE1jm3J,1,1,0
27462,04-04-2013,NbE1yJEJ,7,0,1
25007,04-04-2013,VpoGpvOr,5,1,2
26677,04-04-2013,njoZ9y3r,0,0,0
4747,04-04-2013,nkOvpx3B,2,0,0
965,04-04-2013,rJoQA9oV,7,0,0
15671,04-04-2013,v5oJKbOB,5,1,2
4857,04-04-2013,we39W0Ok,10,1,2
31618,04-04-2013,xWoYjgOK,3,0,1
17027,04-04-2013,ydEjbBEW,4,0,3
33070,05-04-2013,0j3LPj3r,5,1,2
12866,05-04-2013,0j3LnjOr,14,0,3
32512,05-04-2013,1JEb4JoR,8,0,3
5515,05-04-2013,1JEbbJER,16,0,0
26991,05-04-2013,6K3lmKoz,0,0,0
3723,05-04-2013,6K3lq8oz,8,0,0
18970,05-04-2013,6VOpvj3L,6,0,0
26147,05-04-2013,8KoAqpo6,11,0,0
26126,05-04-2013,8xExay30,9,1,1
33393,05-04-2013,JBEyk0o8,10,1,0
3551,05-04-2013,V430M7oB,4,1,1
12191,05-04-2013,V430PA3B,7,2,4
16254,05-04-2013,VpoGArEr,7,0,7
11242,05-04-2013,WwOaaNOB,0,0,1
12938,05-04-2013,ZBEnLroY,8,2,4
17232,05-04-2013,dj3dJLO9,3,0,0
15173,05-04-2013,dj3dYgo9,2,0,0
3760,05-04-2013,dj3daao9,3,1,1
1321,05-04-2013,p038843m,3,0,0
7079,05-04-2013,rNo65X36,4,0,2
17960,05-04-2013,v5oJmd3B,1,0,2
4087,05-04-2013,ydEjYdOW,7,2,0
10822,08-04-2013,p038ZvOm,6,0,1
29331,08-04-2013,rNo6aa36,13,0,1
10816,09-04-2013,0ZEDGWOD,5,2,1
23300,09-04-2013,0j3LXM3r,12,2,3
26551,09-04-2013,1m3M8pEB,7,2,0
4580,09-04-2013,1m3MpYEB,0,0,0
4047,09-04-2013,6Wo2GbO9,0,0,2
7806,09-04-2013,B1oXxQoV,8,0,1
17069,09-04-2013,JGoNDkEL,6,0,0
18547,09-04-2013,KAoKz83g,26,0,0
29647,09-04-2013,V430e1oB,6,1,0
20372,09-04-2013,Y1EmRn3w,2,0,0
10989,09-04-2013,Y1EmgVow,6,0,1
30660,09-04-2013,eVOBzpOj,0,0,0
33481,09-04-2013,m0oWpzOG,3,1,1
32602,09-04-2013,p038w8Em,0,0,0
18527,09-04-2013,we39W0Ok,7,0,1
27145,09-04-2013,ydEjW23W,5,1,1
7615,10-04-2013,6K3le8oz,2,0,0
4784,10-04-2013,8gOqQxO2,1,0,0
26086,10-04-2013,8xExy630,4,0,0
6446,10-04-2013,B1oXQbOV,3,0,1
31108,10-04-2013,JBEy7ao8,1,1,0
30847,10-04-2013,N6OkkGOx,1,1,0
7634,10-04-2013,Pk3wbKEd,7,1,0
33306,10-04-2013,XJ3r0YOR,4,0,2
10308,10-04-2013,njoZX1Er,2,0,0
25833,10-04-2013,p038m8om,4,1,0
28306,10-04-2013,qN3gzgEA,8,0,2
17787,10-04-2013,v5oJbyoB,1,0,0
8938,10-04-2013,wmo74GOq,9,1,0
5579,11-04-2013,0ZED8pED,4,0,0
13009,11-04-2013,6Wo2P8E9,7,0,1
16685,11-04-2013,6Wo2Rbo9,2,0,0
23540,11-04-2013,8x3zx7Ok,1,0,1
55,11-04-2013,8xExLBE0,5,0,2
8195,11-04-2013,B1oXLqoV,5,0,5
32175,11-04-2013,Pk3we2Od,0,0,0
12836,11-04-2013,WwOaKB3B,4,0,1
24267,11-04-2013,Y1EmRn3w,2,0,0
18807,11-04-2013,dj3dWAE9,1,0,0
29984,11-04-2013,geEVK53z,14,1,5
17362,11-04-2013,qN3gkz3A,0,0,0
2056,11-04-2013,rJoQnlOV,3,0,1
15992,12-04-2013,0j3LnjOr,13,0,4
24088,12-04-2013,1JEb4JoR,0,0,0
10957,12-04-2013,1JEbamOR,2,0,1
10279,12-04-2013,6K3lKkEz,4,1,0
16181,12-04-2013,8x3zQZEk,7,0,0
28907,12-04-2013,VpoGArEr,7,0,7
30009,12-04-2013,VpoGddOr,1,0,0
7743,12-04-2013,WeEeAWEa,3,0,0
13446,12-04-2013,geEVXYoz,1,0,0
8678,12-04-2013,geEVkv3z,6,0,2
23437,12-04-2013,njoZeJ3r,2,1,1
33655,12-04-2013,rJoQ6WOV,3,1,2
32029,16-04-2013,0j3LXM3r,12,2,3
14174,16-04-2013,0j3LkDEr,5,0,2
25138,16-04-2013,1m3M8pEB,7,2,0
14849,16-04-2013,6VOpzQ3L,1,0,2
7619,16-04-2013,8xExLBE0,5,0,2
540,16-04-2013,8xExNno0,12,1,1
9206,16-04-2013,B1oXBmEV,35,1,8
26840,16-04-2013,WwOa7d3B,1,0,1
28210,16-04-2013,geEVK53z,15,1,5
22977,16-04-2013,p038ZvOm,7,0,1
23871,16-04-2013,rNo6KgO6,0,0,0
9683,16-04-2013,rNo6aa36,13,0,0
16862,16-04-2013,we39W0Ok,7,0,1
20428,17-04-2013,1m3ML6EB,7,0,2
19296,17-04-2013,6VOpwdoL,14,0,1
13095,17-04-2013,B1oXBmEV,35,1,8
11040,17-04-2013,B1oXxQoV,8,0,1
31910,17-04-2013,XJ3rRm3R,0,0,0
18302,17-04-2013,ZBEnraEY,2,1,1
11863,17-04-2013,geEVJzEz,8,0,1
6491,17-04-2013,geEVYYOz,2,0,0
23852,17-04-2013,m0oWjJ3G,3,0,2
31430,17-04-2013,nkOv0X3B,4,1,2
24826,17-04-2013,rNo6KgO6,1,0,0
98,17-04-2013,we39Nvok,4,1,2
6373,17-04-2013,wmo74GOq,9,1,0
28999,17-04-2013,ydEjXDoW,6,0,0
18483,17-04-2013,ydEjeOW0,4,0,0
7348,18-04-2013,ekE4az32,11,1,3
16908,22-04-2013,0j3LnjOr,0,0,0
30498,22-04-2013,1JEb1ORY,7,0,0
4622,22-04-2013,6K3lKkEz,4,1,0
9617,22-04-2013,6VOp5QEL,11,0,0
15177,22-04-2013,Pk3wbKEd,7,1,0
27789,22-04-2013,WeEe9VEa,12,1,0
20949,22-04-2013,WwOaKB3B,4,0,1
2532,22-04-2013,XJ3r0YOR,0,0,0
344,22-04-2013,XJ3r7RoR,5,1,6
6378,22-04-2013,dj3dXL39,6,0,0
20926,22-04-2013,rJoQ6WOV,3,1,2
28220,22-04-2013,rJoQzAOV,7,0,0
386,23-04-2013,8xExNno0,0,0,0
20875,23-04-2013,JBEy7ao8,2,2,0
33482,23-04-2013,V430M7oB,7,2,2
19879,23-04-2013,njoZjQor,10,0,3
14501,24-04-2013,0j3LkDEr,5,0,2
22775,24-04-2013,1JEbJmER,0,0,0
26173,24-04-2013,1m3ML6EB,7,0,2
25093,24-04-2013,7RO5DXoq,4,0,0
2464,24-04-2013,8x3zx7Ok,1,0,1
8672,24-04-2013,m0oWjJ3G,3,0,2
33795,24-04-2013,p038ZvOm,4,0,1
28903,25-04-2013,0ZEDZ4oD,7,0,3
32581,25-04-2013,0j3LPj3r,5,1,2
6119,25-04-2013,6VOpwdoL,14,0,1
18770,25-04-2013,8KoAwzE6,9,1,2
21887,25-04-2013,8xExlyE0,4,0,1
32306,25-04-2013,B1oXvlEV,8,0,1
32160,25-04-2013,KAoKz83g,26,0,0
23516,25-04-2013,N6OkDvEx,3,0,1
3154,25-04-2013,NbE1yJEJ,7,0,1
21676,25-04-2013,m0oWLPOG,2,1,1
377,25-04-2013,m0oWVd3G,6,1,5
22729,25-04-2013,p038m8om,4,1,0
32883,25-04-2013,rNo6LXE6,11,0,1
1610,25-04-2013,we39Nvok,4,1,2
24818,26-04-2013,0j3LmZor,5,0,1
15842,26-04-2013,6VOpzQ3L,1,0,2
13417,26-04-2013,7RO51AOq,5,0,1
31146,26-04-2013,7RO5qjOq,0,0,0
30071,26-04-2013,8KoAXp36,3,0,2
5804,26-04-2013,8xExy630,4,0,0
23294,26-04-2013,WwOa7d3B,1,0,1
8086,26-04-2013,dj3dLK39,3,0,0
17908,26-04-2013,geEV85oz,5,0,0
30469,26-04-2013,geEVkv3z,6,0,2
6949,26-04-2013,lnORXK3N,7,1,1
10152,26-04-2013,nkOv0X3B,4,1,2
16283,26-04-2013,v5oJmd3B,1,0,1
28237,26-04-2013,ydEjp9oW,8,0,1
10663,29-04-2013,1JEb1ORY,7,0,0
2053,29-04-2013,1m3MQn3B,1,0,0
15622,29-04-2013,1m3MpyEB,2,1,3
24788,29-04-2013,7RO5bAEq,3,0,0
15060,29-04-2013,8KoA76E6,2,0,0
15906,29-04-2013,XJ3r7RoR,6,1,6
29590,29-04-2013,Y1EmAWEw,6,1,3
